,ENODEB_NAME,CELL_NAME,# of ERAB<%96,# of CSFB<%96,# of RRC<%96,# of E2E<%96,# of ERAB<%98,# of CSFB<%98,# of RRC<%98,# of E2E<%98,DCR_VOLTE_V5R,TOTAL96,TOTAL98,TOTAL
8575,GL34_M6124_ESENYURT_CEVA,LM612415O346446911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8576,GL34_M6124_ESENYURT_CEVA,LM612425O346446972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8577,SR34_B3633_TKD_SEHIR_HAST_MOB,LB363335O595455033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8578,GL34_0D292_EsyNzmHkmt,L0D29225O346176972,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
8579,GL34_A1015_CekmekoyMimarSinan,LA101525O345738882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
8580,GL34_K6831_YILDIRIMARDA_AVEA,LK683125O346270572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8581,GL34_K6831_YILDIRIMARDA_AVEA,LK683135O346270583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8582,GL34_M9377_USKUDAR_TOPTASI_CD,LM937735O348273083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8583,GL34_K1825_KurtkoyUGATEM,LK182525O345836572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8584,GL34_K1825_KurtkoyUGATEM,LK182535O345836583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8585,GL59_B6184_CorluMuhittin,LB618415O596426371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8586,GL59_K1252_CrlBahcvn,LK125225O596433682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8587,GL34_Y1336_SILIVRI_MAXI_SANAYI,LY133625O348277682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8588,GL34_M7867_AtasehirWatergarden4,LM786725O345925572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8589,GL34_M7867_AtasehirWatergarden4,LM786765I345925576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8590,GL34_M7867_AtasehirWatergarden4,LM786715O345925581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8591,GL34_M7867_AtasehirWatergarden4,LM786725O345925582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8592,GL34_M7867_AtasehirWatergarden4,LM786765I345925586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0
8593,GL34_Y2705_MAHMUTBEY_KARAOGLANOGLU,LY270525O348223272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8594,GL34_Y2705_MAHMUTBEY_KARAOGLANOGLU,LY270545O348223274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8595,SR34_Y2827_FERHATPASA_COBANTUR_SMLLC,LY282725O348277132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8596,GL34_0G167_IktAyazma,L0G16735O346211083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8597,GL22_K2244_EdnEsentepe_J,LK224415O226384371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8598,GL22_K2244_EdnEsentepe_J,LK224435O226384383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8599,GL59_06187_Velimese_J,L0618725O596416472,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
8600,GL34_01378_MandiraCaddesi,L0137825O345723282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8601,GL34_01223_SultanbeyliYavuzSelim,L0122315O345714871,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
8602,GL34_H7337_YENIDOGAN_SEYHAN_CD,LH733725O346682782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8603,GL34_H7337_YENIDOGAN_SEYHAN_CD,LH733755O346682785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8604,SR34_H7276_SUADIYE_KAPTANARIF_SK_EASY,LH727615O346676631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8605,GL59_H7910_CORLU_KUMYOL_CAD_TCELL,LH791015O596740081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8606,GL34_M7383_AYDOS_2,LM738315O348289371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8607,GL34_M7383_AYDOS_2,LM738315O348289381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8608,GL59_K7174_KapakliPinar,LK717425O596436982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
8609,GL59_K7174_KapakliPinar,LK717435O596436983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
8610,GL34_0E842_KiracPinarMh,L0E84215O346206771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8611,GL34_M6870_CEVIZLI_FIL_YOKUSU_SK,LM687035O345913073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8612,SR34_M8794_IZZETTIN_CALISLAR_DIREK,LM879415O346519981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8613,SR34_Y2126_3HAVALIMANI_PIER_2_OUT1_SE,LY212615O348016331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8614,SR34_Y2126_3HAVALIMANI_PIER_2_OUT1_SE,LY212625O348016332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8615,SR34_Y2126_3HAVALIMANI_PIER_2_OUT1_SE,LY212635O348016353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8616,GL34_Y1920_KADIKOY_EVLENDIRME_OTOPARK,LY192015O347923431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8617,GL34_Y1920_KADIKOY_EVLENDIRME_OTOPARK,LY192025O347923482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8618,SR34_M9291_SALACAK_BALIKCILAR2_IBB,LM929125O347665382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8619,SR34_Y2129_3HAVALIMANI_PIER_5_OUT4_SE,LY212945O348016934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8620,SR34_Y2129_3HAVALIMANI_PIER_5_OUT4_SE,LY212925O348016952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8621,GL34_M4442_GGR_DOGAN2,LM444225O346358672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8622,SR34_M9298_USKUDAR_SAHIL_RADAR2_IBB,LM929815O347665851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8623,GL59_M8672_CINARLI_BAYIRI,LM867235O598339283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8624,SR34_Y2185_KAVACIK_MEYDAN,LY218515O348037181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8625,SR34_Y2130_3HAVALIMANI_PIER_3_OUT5_SE,LY213035O348017133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8626,SR34_Y2130_3HAVALIMANI_PIER_3_OUT5_SE,LY213035O348017153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8627,SR34_Y2183_3HAVALIMANI_APRON_DHMI_KULE_4_SE,LY218325O348036232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8628,SR34_Y2183_3HAVALIMANI_APRON_DHMI_KULE_4_SE,LY218315O348036271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
8629,GL34_H7286_SARIGAZI_DEMOKRASI_3,LH728615O346677671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8630,GL34_K6700_BAGCILAR_SOGANAGA_2,LK670035O346257573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8631,GL34_H7283_AYDINTEPE_DEMIRCI,LH728315O346677331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8632,GL34_H7283_AYDINTEPE_DEMIRCI,LH728325O346677332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8633,GL34_H7283_AYDINTEPE_DEMIRCI,LH728325O346677372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8634,GL34_H7283_AYDINTEPE_DEMIRCI,LH728315O346677381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8635,GL34_Y2590_SARIYER_DEVLET_HASTANESI_2,LY259035O348171473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8636,GL34_Y2666_ATASEHIR_METROPOL_AVM,LY266665I348204976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8637,GL34_Y2695_ATASEHIR_METROPOL_RSDNS,LY269565I348217256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8638,GL34_Y2695_ATASEHIR_METROPOL_RSDNS,LY269565I348217276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8639,GL59_H7916_KIZILPINAR_VATAN,LH791625O596740672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8640,GL34_Y1863_YARIMBURGAZ_INONU_CAD_AVEA,LY186315O347896671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8641,GL34_K4563_MaslakSpine,LK456325I346245932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8642,GL34_K4563_MaslakSpine,LK456315I346245971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8643,GL34_00137_Kestanelik,L0013735O346388733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8644,GL34_00137_Kestanelik,L0013745O346388734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8645,GL34_00137_Kestanelik,L0013715O346388781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8646,GL34_Y2700_BUYUKCAMLICA_TUNEL_IBB,LY270015O348218971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8647,GL34_Y2188_SARIYER_DEVLET_HASTANESI_1,LY218865I348039336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8648,GL34_Y2188_SARIYER_DEVLET_HASTANESI_1,LY218825O348039372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8649,GL34_Y2188_SARIYER_DEVLET_HASTANESI_1,LY218825O348039382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8650,GL34_Y2611_SISLI_HOLIDAYINN_OTEL_AVEA,LY261135O348180733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8651,GL34_Y2611_SISLI_HOLIDAYINN_OTEL_AVEA,LY261115O348180771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8652,GL34_H7375_GOP_KARABEKIR_PASA,LH737525O346686572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8653,GL34_M4128_BASAKSEHIR_YENIMERKEZ_3_IBB,LM412845O346329034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8654,GL34_Y2587_ESY_URFALILAR_ORTA,LY258715O348169471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8655,GL34_Y3077_CAMLICA_CAMII_2,LY307745I348392454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8656,GL34_K7539_CAMLICA_CAMII,LK753935O345875673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8657,GL34_Y2181_3HAVALIMANI_APRON_KULE_2_SE,LY218115O348035871,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
8658,GL34_M7332_YAKACIK_KENT_SOK,LM733225O345917472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8659,GL34_01404_KARTALKOPRU,L0140435O345724173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8660,GL34_K9537_TUZLA_DUMANKAYA_BATI,LK953735O345912873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8661,GL34_M3947_IMES_NATOYOLU_CADDESI,LM394715O345898771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8662,GL34_01545_BsibykKuyulrdzu,L0154535O345731773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8663,GL34_Y2727_TUZLA_SANAYI_CAD,LY272745O348233834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8664,GL34_Y2727_TUZLA_SANAYI_CAD,LY272725O348233872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8665,GL34_Y2727_TUZLA_SANAYI_CAD,LY272735O348233873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8666,GL34_Y2727_TUZLA_SANAYI_CAD,LY272735O348233883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8667,GL34_H7362_BASINSITESI_MIRAC_CAMI_AVEA,LH736225O346685272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8668,GL34_M8921_SOGANLIK_E5_AYEDAS,LM892125O347939332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8669,GL34_M8921_SOGANLIK_E5_AYEDAS,LM892135O347939353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8670,GL34_M8921_SOGANLIK_E5_AYEDAS,LM892135O347939373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8671,GL34_Y2693_ATASEHIR_METROPOL_AVM_3,LY269335I348216653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8672,GL34_K9948_BOSB_CEBI_CAD,LK994815O346511871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8673,GL34_K9948_BOSB_CEBI_CAD,LK994835O346511873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8674,GL34_Y2692_ATASEHIR_METROPOL_AVM_2,LY269245I348216254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8675,GL34_K3558_AlemdagCdSny,LK355815O345845781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8676,GL34_K3558_AlemdagCdSny,LK355835O345845783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8677,GL34_K9069_KAVACIK_KAVSAK,LK906935O345881183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8678,GL34_0A898_SisliPlaza3,L0A89815I346124971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8679,GL34_Y1871_GAYRETTEPE_TABA_OTEL_TCELL,LY187125O347900972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8680,GL34_Y1871_GAYRETTEPE_TABA_OTEL_TCELL,LY187135O347900973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8681,GL34_01032_AltayYasamknt,L0103225O345702872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8682,GL34_0A867_Koza2,L0A86735I346123473,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0
8683,GL34_Y1301_USKUDAR_HAKIMIYETIMILLIYE_CD,LY130115O347554171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8684,GL34_Y1301_USKUDAR_HAKIMIYETIMILLIYE_CD,LY130155O347554185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8685,GL34_M7431_BEYKOZ_ZERZEVATCIYOLU,LM743115O347741131,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
8686,GL34_K9164_BAGCILAR_YILMAZ_KAAN,LK916435O346300373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8687,GL34_K9073_Kucukpazar,LK907335O346299183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8688,GL34_M4209_PIYALEPASA_MERKEZ,LM420915O346336771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8689,GL34_M4209_PIYALEPASA_MERKEZ,LM420925O346336772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8690,GL34_M6239_SULTANGAZI_CALISKAN,LM623935O348441573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8691,GL34_K9118_BDUZUYAVUZSULTANSELIM,LK911825O346299772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8692,GL34_H7351_ESENLER_FERHATPASA,LH735125O346684172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8693,GL34_E1441_YDMaden2,LE144135O345819583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8694,GL34_M4102_BASAKSEHIR_SEFAKOY_SANAYI,LM410235O346326673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
8695,GL34_M4102_BASAKSEHIR_SEFAKOY_SANAYI,LM410235O346326683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8696,GL34_M8193_HALKALI_MENEKSE_YOLU,LM819335O346502733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8697,GL34_M8193_HALKALI_MENEKSE_YOLU,LM819315O346502771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8698,GL34_Y1670_ISPARTAKULE_YAYLA_AVEA,LY167025O347799572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8699,GL34_Y1670_ISPARTAKULE_YAYLA_AVEA,LY167035O347799573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8700,GL34_M4428_GOP_KARLITEPE,LM442815O346357231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8701,GL34_M4428_GOP_KARLITEPE,LM442835O346357233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8702,GL34_M9497_KAGITHANE_HAVUZLAR,LM949715O347432781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8703,GL34_M9497_KAGITHANE_HAVUZLAR,LM949725O347432782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8704,GL34_M6437_ESY_HALIDE_EDIP_CAD,LM643725O346458372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8705,GL34_M6437_ESY_HALIDE_EDIP_CAD,LM643735O346458383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8706,SR34_Y1276_BKR_RAUF_ORBAY_EM_TRCELL_SLC,LY127625O347539082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8707,GL34_H7995_TAYAKADIN_MERKEZ,LH799545O346749574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8708,GL34_Y1680_SULTANGAZI_KASGARLI_MAHMUT_AVEA,LY168035O347804673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8709,GL34_Y1680_SULTANGAZI_KASGARLI_MAHMUT_AVEA,LY168035O347804683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8710,GL34_K1949_HDMSANAYI4,LK194915O346225071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8711,GL34_K1949_HDMSANAYI4,LK194925O346225072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8712,GL34_K1949_HDMSANAYI4,LK194925O346225082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8713,GL34_Y2793_GOZTEPE_MAZHARBEY_DIREK,LY279315O348262671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8714,GL34_A1474_KARTALKOCTAS2,LA147415O345762981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8715,GL39_K4383_KrlUniversitesi,LK438335O396411283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8716,GL34_H7335_SBEYLI_AYESEVI_BARBAROS,LH733525O346682582,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
8717,GL34_M4307_KARAAGAC_YOLU,LM430725O346345972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8718,GL34_H7387_ARMUTLU_TEM_AVEA,LH738735O346687773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8719,GL34_M9824_CEVIZLI_TUGAY_YOLU2,LM982445O348481374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8720,GL34_M9824_CEVIZLI_TUGAY_YOLU2,LM982445O348481384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8721,GL34_0B545_BckTepecik_SH_AVEA,L0B54515O346146971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8722,GL34_M6263_ESY_SIVASKONGRE2,LM626335O346448073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8723,GL34_Y2728_TUZLA_MERMERCILER_CD,LY272835O348234433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8724,GL34_Y2728_TUZLA_MERMERCILER_CD,LY272835O348234473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8725,GL34_00A98_Flyinn,L00A9855O346129255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8726,GL34_00A98_Flyinn,L00A9855O346129275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8727,GL34_K5859_GunesliSGKHizmet,LK585915O346252381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8728,GL34_K5859_GunesliSGKHizmet,LK585935O346252383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8729,GL34_Y1302_AVC_ORMANLI_TCELL_AVKYL,LY130215O347554771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8730,GL34_Y1302_AVC_ORMANLI_TCELL_AVKYL,LY130245O347554774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0
8731,GL34_Y1302_AVC_ORMANLI_TCELL_AVKYL,LY130245O347554784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8732,GL34_Y2702_HASDAL_5.LEVENT_2,LY270225O348220882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8733,SR34_Y3535_THY_OPERASYON_MERKEZI,LY353535I348560533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8734,SR34_Y3535_THY_OPERASYON_MERKEZI,LY353545I348560584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8735,GL34_Y1575_GULSUYU_KAVSAK,LY157515O347738151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8736,GL34_Y1575_GULSUYU_KAVSAK,LY157525O347738152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8737,GL34_Y1575_GULSUYU_KAVSAK,LY157525O347738172,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
